asin,reviewText,overall,category,summary
B0058YEJ5K,"fits perfect, my daughter loves them",5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,"Finally, after trying about 10 pairs of Nike's, these were a perfect fit.  They are light and very comfortable, I really just forget about my feet when I'm wearing them.",5.0,AMAZON_FASHION_5,these were a perfect fit. They are light and very comfortable
B0058YEJ5K,Came quick and my daughter LOVES them,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,Great Gift - she loved it!  It's a nice shoe!,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,Perfect!,5.0,AMAZON_FASHION_5,Just what I wanted!
B0058YEJ5K,"Bought these for my daughter and she loves them.  She tried them on at a retail store a couple months prior, so I knew her exact size.",5.0,AMAZON_FASHION_5,Bought these for my daughter and she loves them. ...
B0058YEJ5K,Great product and fast shipping!,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,"Tried one in the store and bought it online but it was a different  kind of shoe . Too big , different fit !",2.0,AMAZON_FASHION_5,Tried one in the store and bought it online but ...
B0058YEJ5K,"I had the older generation of this shoe that survived 2 or 3 mud runs and of all my aches and pains, my feet was not one of them. This is because of this shoe. Nike really dropped the mic with this.",5.0,AMAZON_FASHION_5,I had the older generation of this shoe that survived ...
B0058YEJ5K,This pair fits perfect.....the first pair was wrong size in the right box.....definitely order again!!!!!,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,I returned these as they were not true to size. They ran large.,2.0,AMAZON_FASHION_5,Not true to size
B0058YEJ5K,wrong shoes,1.0,AMAZON_FASHION_5,One Star
B0058YEJ5K,There very nice,5.0,AMAZON_FASHION_5,Nice
B0058YEJ5K,"I actually have 3 pairs of these trainers.  They are very comfortable, there is a neoprene sleeve that goes around your ankle that makes them the most comfortable for me compared to normal athletic shoes.  They run a little narrow - for me this is perfect, but you may want to round up on the size or try on in the store first if your feet are on the wider side.",5.0,AMAZON_FASHION_5,Great
B0058YEJ5K,Just too big otherwise I liked them!,4.0,AMAZON_FASHION_5,Four Stars
B0058YEJ5K,Comfortable shoe.  I would buy again,4.0,AMAZON_FASHION_5,Four Stars
B0058YEJ5K,Light weight and comfortable.,4.0,AMAZON_FASHION_5,Four Stars
B0058YEJ5K,Fit my size perfectly and very comfortable!,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,Love these shoes! Needed new running shoes and these are perfect. Light weight and fit great!,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,Purchased these for our teenage daughter. She loves them. For both casual wear and sports.,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,"Love these shoes, I have worn them all day and found them really comfortable with no aching feet at the end of the day. Fantastic colour and true to size. I also bought  Nike Women's Flex Supreme Tr 3 Pnk Pw/Mtllc Slvr/Cl Gry/White Training Shoe and these shoes are slightly more comfortable than those even though they look very similar.",5.0,AMAZON_FASHION_5,Love them
B0058YEJ5K,Super light weight comfortable! Kick box in these and run too. Good support!,5.0,AMAZON_FASHION_5,Super light weight versatile
B0058YEJ5K,"i bought a pair from DSW for 50$ and they are very comfortable but i bought a size 6.5 when I normally where a size 7.  and even the 6.5 feels a little roomy.  I have wide flat feet btw.  im not sure if I will keep them even though i love their look and comfort.  I've been having feet problems while taking a gym class and I think they won't give me enough support when running.  they're great for wearing at home or gym and doing exercises in one place- extremely light weight and flexible, but i don't know if they'll last long if you use them everywhere else.  :(  i really like them but i cant just buy 2 different shoes.
also, i really like the strings inside the lining on the side of the shoes to adjust and make the shoe fit snug. it makes me feel secure :D",4.0,AMAZON_FASHION_5,very comfortable but limited use
B0058YEJ5K,Not a lot of arch support but really lightweight.,4.0,AMAZON_FASHION_5,Four Stars
B0058YEJ5K,EXCELLENT,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,Good for non-aerobic workout. Mesh was very comfortable but no support for lateral movrment.,3.0,AMAZON_FASHION_5,Not for aerobic exercise
B0058YEJ5K,Favorite Nikes ever. I already owned this style and was ready for a new pair so I went with these. Love the color and they fit great.,5.0,AMAZON_FASHION_5,Favorite Nikes ever
B0058YEJ5K,Light-weight comfy shoes.,4.0,AMAZON_FASHION_5,Four Stars
B0058YEJ5K,Tried a lot of shoes for cross training and these were the best!,5.0,AMAZON_FASHION_5,... of shoes for cross training and these were the best!
B0058YEJ5K,"Wish they had a little more support/cushion, but I love everything else about them!",4.0,AMAZON_FASHION_5,"Overall, a grwat shoe."
B0058YEJ5K,These are as far as comfort goes the most comfortable pair of sneakers I have I suffer from sciatica pain that goes into my feet I have difficulty finding the proper support and comfort in shoes I would recommend these most definitely.,5.0,AMAZON_FASHION_5,These are as far as comfort goes the most comfortable pair of sneakers I have I suffer from sciatica ...
B0058YEJ5K,After my purchased I found out they are overpriced. They feel good but I will not recommended if you need Wide fit.,3.0,AMAZON_FASHION_5,They feel good but I will not recommended if you need Wide ...
B0058YEJ5K,"I bought a pair of these in my size, but they are too small. I can get my feet in them but not comfortably. It's too bad because I can tell the soles are comfortable. Of course, now I've work them to work so I can't return them.",3.0,AMAZON_FASHION_5,Get a half-size or more larger than usual.
B0058YEJ5K,Love them!  Very comfortable and great for weight training!,5.0,AMAZON_FASHION_5,Love them! Very comfortable and great for weight training
B0058YEJ5K,Took other reviewers advice and went up half size and it was too large. I thought this was a more sock-like fit but it had a tongue that came up high on my ankle not at all sock like. Nice looking and very light weight with a rounded square toe that left plenty of room front foot and toes. These just weren't what I was looking for.,3.0,AMAZON_FASHION_5,Not as expected
B0058YEJ5K,Really comfortable and very cute.,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,These shoes are great.  This is the second pair that I have purchased and I love them.,5.0,AMAZON_FASHION_5,Really Comfortable Shoes
B0058YEJ5K,Fit to size. Comfortable,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,Picky daughter actually loves them.,5.0,AMAZON_FASHION_5,Worth it.
B0058YEJ5K,Fit like a dream! Great for cross-training/HITT videos I do everyday. Great for walking too. Look amazing!,5.0,AMAZON_FASHION_5,Great sneakers!
B0058YEJ5K,Most comfortable training shoes I've worn in a long time.,5.0,AMAZON_FASHION_5,Lightweight yet supportive
B0058YEJ5K,"I bought these sneakers for boot camp class.  They are very light weight and different than other sneakers that I have owned.  Have only used them a few times, but like them so far.",4.0,AMAZON_FASHION_5,but like them so far
B0058YEJ5K,I got a hot spot on the bottom of my foot the first day I wore them.,3.0,AMAZON_FASHION_5,Great red color
B0058YEJ5K,"Still breaking them in for use at the gym.  I think once I get used to them, they'll work great!  :)",4.0,AMAZON_FASHION_5,they'll work great!: )
B0058YEJ5K,Not a fan. Shoes looked great but too narrow for most feet.,3.0,AMAZON_FASHION_5,Shoes looked great but too narrow for most feet
B0058YEJ5K,"I love these shoes. I exercise in them as well as just take them on longer walks. Feels good, looks GREAT!!",5.0,AMAZON_FASHION_5,I love these shoes
B0058YEJ5K,fits perfect,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,Very comfortable shoes. I have wide feet with falling arches. These help both and are comfortable enough that I can be in them all day long.,5.0,AMAZON_FASHION_5,Very comfortable shoes. I have wide feet with falling arches
B0058YEJ5K,"Unfortunately, this Flex Supreme does NOT have enough support over the toe and ankle are for my requirements.
Returning for credit.  Thanks anyway.",1.0,AMAZON_FASHION_5,Did not fit my feet
B0058YEJ5K,After using this shoes seven times for regular activities like walking or dancing the sole came out. I am very disappointed. I don't recommend this product at all. The worse part is that I can not return this item because the return window closed 4 days ago.,1.0,AMAZON_FASHION_5,Poor Quality. Don't buy.
B0058YEJ5K,Fit like gloves to my feet! Perfect for workouts.,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,"I've worn these to work out for 5 days in a row now. Initially, my arches ached but over time the discomfort subsided entirely. I've done everything from bootcamps, resistance training, running and Zumba. So yeah.., they are truly crosstrainers ;-)",4.0,AMAZON_FASHION_5,Does the job!
B0058YEJ5K,I liked these shoes a lot. Very light weight. I didn't give a 5 because the color was a little lighter than I thought it was going to be but still a great shoe. Very comfortable,4.0,AMAZON_FASHION_5,I liked these shoes a lot
B0058YEJ5K,Love them !!!,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,I love these shoes! Great arch support and perfect for cardio.,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,I workout at the local crossfit and find that these shoes help give me good support  with my endurance workouts.,5.0,AMAZON_FASHION_5,... crossfit and find that these shoes help give me good support with my endurance workouts
B0058YEJ5K,"These shoes look really great. However, slightly loose. The problems with lack of support arose when I exercised. It feels like there is little to no support in them. Possibly this is a shoe more geared for an office environment or short walking distances.",3.0,AMAZON_FASHION_5,Unnacceptable. Zero support
B0058YEJ5K,These are my favorite walk around shoes! I can wear them all day and not be in pain! Love em!,5.0,AMAZON_FASHION_5,Great for walking!
B0058YEJ5K,"Favorite training and walking-around sneakers.
They look good with just about anything, and are comfortable for most situations.
With the exception of running (for which I use proper Mizuno running sneakers with an arch-support insole), these sneakers are my go-to.
If I could, I'd take away a 1/2 star for arch support - I have a slightly wider front of the foot and arches that are a little on the high side, so I do look for a good under the foot fit. I could probably tie the laces differently or put in an insole(they're pretty expensive), but as is, when I did a zumba class in these, my arch began to twinge :(
However, this is overall an awesome shoe that I will continue to stick with for going out, day to day walking, and for training and gym use (with the exception of running and zumba (although hip-hop was fine). The shoes have a great flexibility to them and don't look ""dirty"" easily. My previous pair of flex supreme TR 3s have lasted for a good 2 years and are just now on the verge of being worn out. This is the optimal sneaker that is flexible in more ways than one: from pointing you toes to leg-pressing, from gym use to shopping to adding a sporty edge to a dressy night out, the flex has it all.",5.0,AMAZON_FASHION_5,Simply Supreme.
B0058YEJ5K,"Love these! I have 3 pairs...they're so comfortable - I'm on my feet all day & my feet actually don't hurt at the end of the day when I wear these :)
I've learned to get these 1/2 size smaller....I'm normally a size 7 and the 6 1/2 fit perfectly",5.0,AMAZON_FASHION_5,Soooo comfortable.....
B0058YEJ5K,Great shoes. Lightweight and comfortable,5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,BEST. SHOES. EVER.  I bought two pairs in different colors- black n' white and the pink and white...  They have AWESOME support for whatever you use them for.. I have one for work and the other for training/running/etc in...,5.0,AMAZON_FASHION_5,BEST SHOES EVER!
B0058YEJ5K,These sneakers give me the motivation to workout because they feel so good and are great for any training,5.0,AMAZON_FASHION_5,... me the motivation to workout because they feel so good and are great for any training
B0058YEJ5K,"I LOVE the look and comfort of these shoes for style and lifting weights. Super cute and flezable. BUT for running, absolutely not!! It might just be my pronation/supnation and these shoes just do not work for my personal stride. I run about 2-4 miles every few days. Average of 8 miles a week and then sprints twice a week on a treadmill. Just after running with these 3 times, I am having major back issues that I have never had before.

MY STATS and other shoes:
I road and trail run. I run on my tip toes on the treadmill and a lot of heal on the road. I am 5'6 169lbs with more muscle than an average runner. Built more like a sprinter than a marathon runner.
I LOVE Nike FLEX bottoms. They really give me support and flex needed. I have also used Asics and Puma.",3.0,AMAZON_FASHION_5,Hurt my knees and back running
B0058YEJ5K,Size 5. Very comfortable shoes. Love!,5.0,AMAZON_FASHION_5,Very comfortable shoes. Love
B0058YEJ5K,"I bought a wide size of these at a local store and they are amazing!  Soft, comfy, with moderate support.  Not a cloud to walk on, but not minimalist.  The wide size is perfect for my wide feet with high arches.  The shoe tends to run about a half size long though, especially for Nike.  I am working on getting in shape, and these shoes feel good all day... No rubbing on my big toe joint or pinkie toe or heel.  Very pleased.",5.0,AMAZON_FASHION_5,Great shoes
B0058YEJ5K,I always buy the same size this ones came to large,3.0,AMAZON_FASHION_5,large shoe
B0058YEJ5K,"Nice shoes, fit good",5.0,AMAZON_FASHION_5,Five Stars
B0058YEJ5K,I bought these for my wife. She saw them in the store but did not have their size so i ordered on amazon. She loves them . She already had for a couple of months and no complains at all. One of her favorites shoes for running or for her job since she walks a lot in the warehouse. Now she loves me more. :),5.0,AMAZON_FASHION_5,My wife loves these shoes.
